"PROD_DTL_ID","COMMON_PRODUCT_NUM","PROD_DTL_NAME"
25149,"002617","MR ART CORN TORT8P12"
25151,"002637","OR DC VP POT BRD 44Z"
25156,"920465","SNYDER ROD PRETZEL"
25160,"920469","LDEB CHC CHP CRM PIE"
25161,"920470","LDEB PB CRUNCH BARS"
25166,"920475","UTZ SOUR CREAM&ONION"
25171,"920479","UTZ HONEY BBQ CHIPS"
25173,"920481","UTZ PEANUTS"
25177,"920485","SWISS ROLLS"
2607,"000717","EM DBLFIB HYWE 6P12"
25183,"920491","UTZ BBQ CHIP"
25184,"002647","MIL 100%WW 24Z"
25190,"920495","CHERRY SLICES"
25193,"920498","SNYDER PRETZEL STIX"
25195,"920500","CARLEYS ICED LEMON"
25198,"920502","VERY BERRY BLUE"
25205,"920509","HERRS BBQ POPPD CHIP"
25210,"920514","UTZ CARS SNACKS"
25212,"920516","VIENNA FINGERS"
25217,"920521","FUDGE STRIPES"
2612,"002091","SAH WHEAT 6P12Z"
2616,"902383","SAH WHEAT 6P12Z"
25278,"920569","HONEY BUNS"
25285,"920576","20 CT FAMILY FLAVOR"
25293,"920583","PUFF'N CORN"
25298,"920588","MAYONNAISE"
25299,"920589","SPICY BROWN MUSTARD"
36271,"008220","R&I 4.5"" HAM 24P 78Z"
16319,"914216","S&V LAYS"
16323,"914220","RSTC"
16327,"914224","TOST BITE SIZE GOLD"
16331,"914228","REG FRITOS"
16334,"914231","COOL RANCH DTC"
16339,"914236","NACHO DORITOS"
16342,"914239","BLAZIN BUFFALO RANCH"
16350,"914247","FRO SUNCHIPS"
16354,"914251","KETTLE LAYS REG"
16362,"914259","WHIPPED CREAM 14 OZ"
1637,"901525","WOW CHIPS"
16368,"914265","MODERN DELI ROLLS"
16374,"914271","BRDWY DRY XLG EGGS"
16380,"914277","FRENCH TWIRL 5PK"
16387,"914284","SOUR GLO WORMS"
16392,"914289","CORN MUFFIN 4PK"
16398,"914295","JJ CASSONE 6PK CLUB"
16404,"914299","KETTLE SWT CHL&SC"
16409,"914304","XL EGGS 15 CNT"
16413,"006012","BBU WEST TRAY"
1642,"901530","GS-CHEETOS AST HOT"
16422,"914310","12 PACK COOL"
16425,"914313","GALLON WATER"
16431,"914319","AMARETTO CREAMER"
16436,"914324","STARBUCKS ICED COFFE"
16438,"914326","LAYS BBQ"
16442,"914330","SNAPPLE LMN DT I TEA"
16448,"007035","BULK 4"" PLN SAND 30"
16449,"914336","POT MNI SQ BGL 8P16Z"
16452,"914339","WELCHS GRAPE SODA"
16458,"914345","COLUMBO STRAW YOGURT"
16462,"914349","AR 100CAL WH RL 8P12"
16464,"914350","AR PL DIN ROL 12/16Z"
16468,"914354","SNP LEMONADE TEA"
16470,"914356","SNAPPLE LIME GRN TEA"
16476,"914362","SOBE FRUIT PUNCH"
16481,"914367","PB CHEESE 8PK CRACKR"
16485,"914371","FLAMIN HOT CHEETOS"
1649,"901537","BLACK BEAN DIP"
16487,"914373","FRITOS BBQ"
16491,"914377","CRUNCHY CHEETOS"
165,"900163","SIX IN FINGER ROLL"
16497,"914383","CHEETOS JUMBO PUFFS"
16506,"914392","MUNCHIE CH FLD SNCK"
16511,"914396","FESTIVEGREEN COOKIES"
16514,"914399","VITAMIN WATER"
16518,"007046","MP EM CH BROS 96CT"
16520,"914403","2% MILK QT"
16522,"914405","PA BLACKBERRY"
1653,"901541","LAYS KCM"
16526,"914409","WAWA DT GREEN TEA HG"
16531,"914413","CABOT WHIPPED CREAM"
16564,"914442","LAYS DILL PICKLE"
36312,"009180","TR PACH BTR 2P 4.94Z"
21034,"008638","BIM MGRNBAR MIX BX6P"
21039,"917745","AR/OR HTHFL NTYGRN24"
21044,"008586","DUV FRES AVELLAN7.95"
21049,"917748","BB OATMEAL"
21056,"008647","AMER CH PLAIN RYE 16"
21062,"917760","CHEETOS BACON CHEDDA"
21067,"917765","PB & CHEESE"
2198,"902041","MH MINI PLAIN"
21103,"008643","LVY EVY RYE BRD 16Z"
21106,"917787","RG DARK CHOC PRETZEL"
21155,"917824","WISE MILD SALSA"
21161,"917829","CHERRY 7-UP"
2205,"007547","WEIS S/TOP WHEAT 23Z"
21163,"008685","MLA SPONCH STR MF6P"
21166,"008669","OR EM HTHFL10GRN6P14"
21172,"001490","MB WG WHEAT SPURS 20"
21173,"008694","OR HEALTHFL 10GRN 32"
21177,"008692","OR FLX&FIB TH 24P36Z"
21183,"008733","SFWY MG SLENDER 8P12"
21184,"917834","AR/OR 9GRN THIN24P36"
21188,"000169","MB WG WHITE SPURS20Z"
21191,"008699","ASSOCIATED 20 OZ"
21193,"008700","FS WHI TXT 28Z"
21197,"008703","AR STEAK RL 12P30"
21199,"917836","LAYS GRDN TOM & BAS"
21204,"917841","DORITOS PIZZA SUPREM"
21209,"917846","RUFFLES CHLI&CHE FRI"
21215,"917852","CHEETOS WHI CHED PUF"
21217,"917854","RG BKD EVYTH BGL PRZ"
21222,"917859","UTZ RIPPLE REDUC FAT"
21223,"917860","UTZ NO SALT BBQ CHIP"
21227,"917864","UTZ WAVY CHIPS"
21233,"917870","UTZ SALT&VINEGAR CHP"
21271,"917908","HD BBQ"
2216,"902052","WEIS CRUSH OAT"
21275,"917912","HD REGULAR CHIP"
21279,"917916","SRDO PRETZEL POUNDER"
21284,"917921","PRETZEL THINS"
21287,"917924","SNYDER 32Z MNI CANST"
21290,"917927","SNYDER HARD PIECES"
21293,"917930","UPC ENTERED IN ERROR"
21298,"008737","SUN BAKED WHITE BD20"
21300,"001500","MB 100%WW M LEAGUE20"
21305,"917934","PACE MEDIUM SALSA"
21308,"917936","WISE CON QUESO"
21310,"917937","WISE ONION & GARLIC"
21316,"008745","MLA BRRITA PNA SHP2P"
21319,"008835","FH CNTY THINS MG8P12"
21321,"008832","MYE EM WHITE 6P12Z"
21326,"008822","BRKFST THIN BB 8P12"
21329,"917942","EM WH GRN BBRY 6P13Z"
21363,"008862","EN BLUBRY MFN IWP 6P"
28068,"004499","HPR ULTIMTE BGL 6P20"
28071,"004715","TUZ STEAK RL 6P 19Z"
2897,"902609","WAFFLES BLUEBERRY 8P"
28075,"004719","PB 30""SUB RL 6P 11Z"
28078,"004724","PB 10""SUB SLIC 6P24Z"
28081,"922045","ENTRY ERROR REUSE"
28101,"004776","R&I SEEDED RYE 16Z"
28109,"004668","HOL CHOC DON 6P 16Z"
2901,"902613","WAFFLES CINN TOAST 8"
28122,"009327","FM CINN/RSN EM 6P14"
28131,"009141","FM WW SAND SLIMS 12Z"
28138,"009157","FM B&S WHEAT RL 8P12"
2904,"902616","WAFFLES HOMESTYLE 6P"
28144,"009250","FM MINI SUG DONUT 9Z"
28149,"009234","FM CHEESE DANSH 3P6Z"
28152,"922058","FM CINN DAN 6P21Z"
28154,"922059","FM SS APPL DAN 6P21Z"
28158,"922060","LDEB PUMPKIN DELIGHT"
28161,"922063","LDEB FALL TREE CAKES"
28164,"922066","LDEB BAT BROWNIES"
28170,"922072","BANANA MOON PIE BOX"
28174,"922076","TOASTED PEANUTS"
28176,"922078","WISE CHEESE DOODLES"
28179,"004773","PB PLN CROU 1C 160"
28181,"009188","KIVU FRCH RST B 6P60"
28184,"009193","KIVU ESPO RST B 6P10"
28189,"009203","KIVU KONA  GRND 6P72"
28191,"009199","KIVU COLSUP GRND6P72"
28194,"009206","KIVU COSRIC GRND6P72"
28200,"922083","UTZ HNY WHEAT PRETZL"
28206,"922089","RANCH SUNFLOWER SEED"
28212,"922095","KETTLE COOKED SEA SA"
28217,"004788","HOL PLN CKE DON12P11"
28221,"004792","HPR ITL STKRL 12P27Z"
2912,"000789","TH OG EM 6P 12Z EXP"
28226,"009216","KIVU FVANL DECAF6P72"
28258,"009266","JVTO FRENCH RST BK80"
28261,"009269","JVTO ESP RST BULK80Z"
28264,"009273","JVTO JAMBO RST BK80Z"
28268,"009277","JVTO EQUATORIA BK80Z"
28273,"009330","AM APPLE PIE 8P36Z"
2917,"902627","BAGEL CR TH OZ"
28278,"005297","SMI 100%WWHEAT 16Z"
28295,"922108","GLACIER LAKE WATER"
28296,"922109","36CT VARIETY PACK"
28302,"922114","JALAPENO KETTLE COOK"
28307,"004907","MP HAM RL 8 CT 12Z"
28311,"004912","MP WHITE 24SL RT 24Z"
28317,"004981","EED WHI HAM 8P 11Z"
28320,"006062","EED RYE BRD 16Z"
28322,"009694","EED WHI SWBRD 20Z"
25303,"920593","HOTR THAN HOT JALAPN"
25309,"920599","GREEN TEA W/LEMON"
25310,"920600","GREEN TEA"
25315,"920603","RUFFLES CHED SC"
25321,"920609","NESTEA 2 LITER"
25322,"920610","CREAMY PEANUT BUTTER"
25327,"920615","BUBU LUBU"
25330,"002703","AR CNTRY SWEETPOT 24"
25333,"920618","RUFFLES HOT WINGS"
25338,"920623","KETTLE PLN/HAWII3.49"
25343,"920626","POWERADE GRAPE"
25344,"920627","POWERADE ZERO FRTPCH"
25350,"003350","MP SAND WHITE 24Z"
25355,"920636","18CT HALLOWEEN SACK"
25356,"002681","NP EM CRANBRY 6P/13Z"
25360,"920638","TAMPICO"
2625,"902389","KING HAWAIIAN BREAD"
25364,"005695","SUN BAKED WHEAT 16Z"
25366,"005693","SUN BAKED HOT8P11"
25372,"920645","MLA BRRITA STR BS10P"
25375,"001509","R&I CONEY 8PK 12Z"
25378,"002684","BIM SFTWHI RTBRD 20Z"
2628,"902392","EM BRAN NUT 6P12Z"
25407,"920655","MLA CANELITAS BS6P"
25410,"002734","MLA POLVORON BS9P BX"
25414,"920659","DILL SUNFLOWER SEEDS"
25418,"920663","UTZ FIESTA WAVY"
25422,"920667","UTZ SPECIALS"
25428,"920673","UTZ BBQ CORN CHIP"
25432,"920677","HONEY BBQ"
25434,"920679","BBQ PORK RIND"
25437,"002707","SAN NACHOS 8.8Z"
2633,"902396","EM BLUEBERRY 4P/8Z"
25443,"002708","SAN SLMS CORN 8P 5Z"
2636,"902399","BAGEL MULTI GRN6 15Z"
25493,"002286","#35 BLDSHRD PO 80/20"
25501,"920711","FLN WHI BRD 10P 200Z"
25506,"920716","CTFM BTMK WD BRD 24Z"
25512,"920719","AMF WHI B&S 12P 11Z"
25518,"920725","GV SES HAM 8P 21Z"
25523,"920727","BAKENET HOT & SPICY"
25527,"003382","HOL CTY WHI BRD 20Z"
25530,"003254","HYV WHI RTBRD 20Z"
2642,"902404","PLAIN TS BGL 6P 15Z"
25535,"920736","FDCL WHE RT BRD 24Z"
25537,"003989","GSM WHI RT BRD 20Z"
25538,"005842","FRS ON BGL 6P 18Z"
2645,"902407","PLAIN TS BGL 6P 15Z"
25574,"920765","PL CORN STF 1p 800z"
25577,"920768","PLB MG CROU 1p 800z"
25582,"920773","MER GRL CRTN 1p800z"
25586,"920777","SOB GRL CTN 1p800z"
1657,"901545","LAYS S&V"
16576,"914452","MCARTR EGG NOG HG"
16581,"914457","MCARTR 2% 1 GAL"
16587,"914463","MCARTR DK LEMON PL"
16594,"914470","FLDCRST WHOLE PL GAL"
16599,"914475","FANCY COOKIES"
16605,"007070","SS SPONGE CAKE"
16611,"007083","LB 100 CL CARROT CK"
1662,"901550","DORITOS ZESTY SCO"
16616,"007092","FXR WHE RTBRD 20Z"
16622,"007095","BIG M R/TOPWHITEBD20"
16627,"914486","RG TINY TWISTS 6CT"
16633,"914492","DRTOS NACHO SGL 6CT"
16637,"914496","ULT CHDR SNACK MIX"
16643,"914502","REGULAR WAVY LAYS"
1665,"901553","CHEETOS FLAMIN HOT"
16651,"914510","BAKED DORITOS NACHO"
16656,"914515","BAKED LAYS - KCM"
16662,"914520","TEDDY GRAHAMS"
16666,"914524","NUTTER BUTTER"
1669,"901557","12 SACK NACHO DORITO"
1670,"901558","FUNYUNS"
16701,"007205","AR/OR SFT WG WHITE20"
16704,"007208","AR/BB DBL WGOMEGA24Z"
16708,"914545","GREEN RE-USABLE BAG"
16711,"007219","PX MG BGL 6P 20Z"
16716,"007213","PX PLN EM 6P 12Z"
16723,"007223","AR RS SES HAM 16P32Z"
1673,"901561","RUFFLES 3D CHEDDAR"
16729,"914549","PLASTICCUTLERY FORKS"
16735,"914555","3 FRUIT FLKYPUFF IWP"
16740,"914560","PRINGLES SOUR CREAM"
16746,"007231","CRUMB DONUT 6PACK"
16751,"914566","CP LB 100CL 2VAR24CT"
16758,"007241","BB DBL WGRN OMEGA24Z"
16764,"007254","AR SFT 100%WWHE VP40"
1677,"901565","RG CLASSIC THINS"
16767,"914571","SF ICED OATMEAL"
16772,"007247","AR SFT 100%WWHEAT20Z"
16774,"914574","FRITOS HNY BBQ"
16778,"914578","LAYS WAVY"
16782,"914582","CHEETOS HT JUMBO PUF"
16785,"914585","DORITO PIZZA CRAVERS"
16790,"914587","PEPPERED STEAK"
16791,"914588","BIG BEEF"
16794,"914591","COUNTRY SMOKER"
16797,"007251","FS 5"" PL SAND 6"
16803,"914598","BAKENETS HT&SPICY"
16805,"914600","MUNCHOS"
16809,"914604","RG CLASSIC THINS"
16814,"914609","CHEETOS FLAMIN HOT C"
1682,"901570","LAYS REGULAR"
16818,"914613","BAKED LAYS CSC(LVL)"
21366,"008824","LB SNICKERDOODLE MUF"
21369,"008825","BIM WW RTBRD 16Z"
2226,"003552","WEIS LITE HTDG 8P12"
21372,"008846","BGL THIN WW 10P16.25"
21378,"008853","AC WHITE BRD VP 2P40"
21381,"008838","LINTZER TARTS TUB9.5"
21382,"008873","EN CHOC LFCK 11.5Z"
21386,"917964","MC PUERQUITOS 4P12"
21392,"917970","MC CUP CAKES 6P11"
21394,"008904","BAGEL THN WG BB 8P13"
21398,"008865","EM HONEY WHEAT 9P18Z"
21401,"008872","AR/OR THIN100%WG8P12"
21403,"917973","UTZ WHEAT/CHEDDAR"
21408,"917978","UTZ PRETZEL RODS"
21413,"917983","UTZ REGULAR CHIP"
21419,"917988","SNYDER GRND NAC TORT"
21425,"917994","SNYDER 100CAL SNPTRA"
21430,"001504","MB TEX RANG CONEY 8P"
21436,"918002","UTZ BITE SIZE BAKED"
21442,"002526","AR/OR MINI THN WW16P"
21448,"918011","UTZ GRANDMA"
21454,"918017","UTZ RED HOT CHIP"
2236,"902064","ALDI CARAMEL TW ALGN"
2239,"902067","ALDI CINN TWIST"
2243,"902071","ROMAN MEAL 16OZ"
21549,"918094","DORITOS SWT&SPCYCHLI"
21554,"918099","TOSTITOS SPCY NCH DP"
21558,"002518","CP LB SNICKERDOODLE"
21560,"918102","LAYS BBQ CHIPS"
21565,"002192","D'ITAL 100% WW 22Z"
21570,"002507","SS APPLE DANISH 3.5Z"
21571,"002506","SS LEMON LOAF 2.75Z"
21576,"002607","MLA DELICIOSAS SS1P"
21582,"002547","RAL WHITE CORN 30P"
21583,"002543","RAL SFT TACO TORT10P"
21586,"918108","AR/OR HLTHFL10G 2P64"
21589,"002522","AMER CHOICE 100%WW16"
21593,"002519","AC ITAL UNSEEDED 20Z"
21598,"001375","FS WW BGL 72P237.6Z"
21601,"001239","FS 2.3ZHWE BGL72P165"
2249,"000570","GIANT ITALIAN 16Z"
21604,"001365","BG 4ZBB PB BGL72P288"
21607,"001445","W-I BG WHG 12/6C3.3Z"
21610,"001459","FS 3Z PLN BGL 72P216"
225,"900222","BREAD UNKNOWN"
21613,"001464","FS 2.3ZPLN BGL72P165"
21616,"001467","FS 4Z VPK BGL 72P288"
21619,"001471","BG 4Z ONION PB 12/6C"
21621,"001485","EG SL WHI STUFF 1P14"
21626,"001492","50# BB SEASO CROUTON"
2252,"902079","FINAST RAISIN"
2922,"902632","EVERYTHING BGL 6P22Z"
28328,"922123","LOAD BAKD POT KETTLE"
28331,"005364","GIA ISB POT DNRL 16P"
28333,"009167","FM PLN SKNY BGL8P13Z"
28338,"922128","LAYS DELI REGULAR"
28340,"922130","SMOKEHOUSE BBQ XXL"
28345,"922135","JCKD SMKYCHIP BBQXXL"
28350,"922140","JACKD SMOKY CHIPOLTE"
28353,"922143","LOADED BACN&CHEDXXVL"
28356,"922146","ULTIMATE BBQ XXVL"
28358,"922148","SPICY KETCHUP XXVL"
28360,"007456","SFM WHI B&S DRL12P11"
28362,"922151","COOLRANCH DORITOXXVL"
28368,"922157","KETTLE LAYS S&V XXVL"
28374,"922163","SPICY SWT CHILI XXVL"
28376,"922165","RG CLASSIC THIN XXVL"
28379,"922168","ELISIN PLANTAINS XXL"
28386,"922175","ZESTY TACO DIP"
28389,"922178","SUNCHIP 6GR CRMY GAR"
2929,"902638","EM CIN RSN EXPORT"
293,"900289","FRANC. BR. CRUMBS"
28411,"922195","HOL WHI SAND UNSL24Z"
28425,"004989","CMP WHI HOT 8P 11Z"
28428,"006161","SFM WHITE BRD 16Z"
28431,"922207","MICROWAVE POPCORN"
28435,"005463","BIM PANQUE MRM FS1P"
28438,"005458","BIM PANQUE ROT1 FS1P"
28439,"005457","PANQ ROT1 STRAW/NPBX"
28443,"004947","PB 16""WHI SUBRL 6P38"
28449,"922212","HONEY GREEN TEA"
28450,"922213","HALF TEA/HALF LMNADE"
2935,"902644","CR BAGEL 6P 22Z"
28456,"922219","SUPER FRUIT PUNCH"
28460,"005604","BIM ROLES GLA SS2P"
28462,"005602","BIM ROLES GLA SS2P"
28465,"006207","SFM CUBE STUFFNG 7.5"
28466,"006164","SFM CRKD WHEAT 24Z"
28473,"005498","MLA DANISH BTR FS43P"
28477,"004977","GIA LITE WHI HOT8P12"
28479,"922226","SL EVYTHG BGL 72P240"
28484,"004967","JOS FL SD SQ LAVASH"
28486,"004960","FBR1 VEGGIE WRAP 8P"
28489,"922230","BABY CHOCHIP MUFFINS"
28491,"922232","NESTEA DIET LEMON"
28493,"922234","UNCLE ALS P B CREMES"
28497,"922238","CRMCHE&CHIVE CRACKER"
28503,"922244","SMOKED JERKY"
2940,"009007","THRIFT THOMAS BAGELS"
28506,"922247","KARS SWEET&SALTY MIX"
28517,"005309","WHM WHI DIN RLS12P16"
28525,"005317","WHM 6""WHI STK RL6P18"
28534,"005327","WHM BIGSKY CKDWHE 24"
12155,"910675","BAGELS EGG"
12158,"910678","BAGEL ONION"
12165,"910685","BAGEL BLUEBERRY"
12168,"910688","BAGEL RAISIN"
12170,"910690","BREAD UNKNOWN"
12176,"910695","BAGELS HON WHE"
12179,"910698","LENDER HNY BAGEL"
1218,"901127","FRAPPUCINO CARAMEL"
12181,"910699","BAGEL ONION BSB"
12186,"002228","BAGEL BLUEBERRY"
12190,"910705","BAGELS EGG BSB 22Z"
12192,"002118","BAGEL CINN RSN 20Z"
12194,"910708","CINN RAISIN BAGE"
12198,"910712","LIL LENDER PLAIN BAG"
1220,"901129","LPT IT BLDR BRSK LMN"
12202,"910716","LIL LEND VEGGIE BGL"
12203,"910717","LIL LEND BLUBERRY 15"
12209,"910723","B&J COOKIE DOUGH"
12215,"910729","FF HOMO PT"
12243,"910757","FF WATER PT"
1225,"901134","PECHTER'S BAGELS"
12262,"910773","BLUEBERRY PIE"
12266,"009530","LEMON MERINGUE PIE"
12270,"910779","PEANUT BUTTER BAR"
12274,"910783","MOR SD FRENCH 16OZ"
12275,"910784","MOR 12"" N/S SUB"
12278,"002236","FRENCH STIX 18"""
1228,"901137","COMET 20 OZ O.T."
12283,"910787","SLICED STEAK ROLL"
12288,"002239","MOR SPOL DINNER 18"
12294,"910797","1/2 3 PUMP SL"
12297,"910799","3/4"" SOURDOUGH 24Z"
1230,"000551","TAY PAN DORADO 1"
12300,"910802","WEGMAN STUFF 16Z"
12307,"910809","QUARTTWOPERCENTMILK"
12313,"910815","CHOCONEPERCENTPINT"
12320,"910822","ORANGE JUCIE PINT"
12326,"002240","GIANT 20 OZ."
12332,"004678","GIANT ENGLISH MUFFIN"
12337,"910828","GV HOT DOG BUN 8PK"
12341,"910830","GV VAL S/TOP WHE"
12343,"003401","GV WHI JMBO HAM 8P20"
1237,"901144","TAY MINI GLAZE B"
12391,"910867","24 PK CHEESE"
12396,"910872","AUSTIN CHS WITH PB"
12399,"910875","BOSTON TORTILLAS"
1240,"901146","P&C STEAK SD 6"
12401,"910877","BAGEL CHIPS FFGARLIC"
12404,"910880","BAGEL CHIPS BSORIG"
12407,"910883","BAGEL CHIPS SESAME"
12412,"910888","TULLY MADISON"
12416,"910892","TULLY BREAKFAST"
12421,"910897","BASSON WHEAT PITA 12"
36276,"009100","PACHCITOS SS 8/TRAY"
16820,"914615","RUFFLES CSC"
16826,"914621","LAYS CLASSIC"
1685,"901573","LAYS S&V"
16860,"914638","SF SHORTBREAD BITES"
16863,"914641","SF APPLE BUTTER"
16867,"007279","AR WG WHE SND RL8P18"
16874,"914648","CHOC MACAROON"
16886,"914656","LAYS BBQ XVL"
16897,"914667","DORITO SPICY NAC XXL"
16909,"914679","FRITO SCOOPS XVL"
16917,"914686","FRITO SCOOPS (XL)"
16920,"914689","CHEESE SNACK MIX"
16923,"914692","CHEETOS JALAPENO"
16929,"914698","CHEETOS CRUNCHY"
16932,"007283","KRASDALE HTDG 8P11"
16935,"007291","S.B. SPLITTOP WWHE20"
16940,"007290","EM REGULAR 9P 18Z"
16944,"007462","AR/BB NAT FLX&FIB 24"
16951,"914707","FUNYUNS (XL)"
16958,"914714","RUFFLES CSC (XXL)"
16961,"914717","LAYS S & V"
16970,"914726","CHEDDAR FETTI CRACK"
16973,"007344","HARVEST BAGEL WG6P18"
16980,"007299","1898MS CINN DANISH"
16986,"914729","LAYS KETTLE SHARP CH"
16988,"914731","SNCHPD P-CORN RANCH"
16992,"007309","BB WG GRAIN LOVERS24"
170,"900167","LITE SORL6CUT"
16996,"007306","MIX BERRY TST BRD16Z"
17027,"007348","S.B. SAND ROLL 8P11"
17030,"914739","CHEDDAR JACK"
17037,"914744","PB GRAHAM BITES"
17043,"914750","TOST MED S CON QUESO"
1705,"901593","GS-MINI DORITO NA CH"
17048,"007356","HARVEST BAGEL WG6P18"
17053,"007362","NP SL SUB RL 6P15Z"
17060,"914757","RAISIN BRAN CUP"
17065,"007371","SS ORIG CC CKY  CSPK"
17070,"914760","CHEETOS CR JAL CHDR"
17076,"914766","CHEETOS FI HOT"
17082,"914772","SANTITAS WHT CORN"
17086,"914776","LAYS SCO XL"
17095,"914785","LAYS SR CREAM &ONION"
17098,"914788","LAYS BBQ XXL"
17105,"914795","TOST RSTC LIME"
17110,"914800","DOR SPCY SWT CHILI"
17116,"007377","CP SPONGECREME CAKES"
17121,"914805","SMOKED JAL CHE CRISP"
17136,"007390","MP HAM RL PLN 8P11"
17167,"007398","ST M&M KING BRD 22Z"
17171,"914842","DBL CHOCO MUFFIN 4PK"
17175,"914846","ISLAND FRUITS"
35021,"004260","AR ORG RUSTIC WHI27Z"
35023,"004263","BB ORG 22G&S WP 27Z"
35024,"004265","BB ORG RUSTIC WHI27Z"
35060,"004282","MINI POUND CK 6P CS"
35141,"004310","KRO TACO TORT10P17.5"
35143,"004320","KRO WW TORT 10P 16Z"
35200,"004350","FS 4.5"" HAM ST 20P65"
35241,"004370","MINIS POLAR BARS 6P"
18331,"915697","SFT PDR POPTTE"
35304,"004495","OR MG SW THIN 6P 12Z"
35307,"004502","OR HNYWHE THIN 6P12Z"
35323,"004506","OR SEED SW THIN 6P12"
35360,"004519","BAR TAKI FUEGO 20Z"
35362,"004525","OR SFT WHI RTBRD 20Z"
35365,"004535","BB POT SLIDERS 12P15"
35366,"004540","BB BTRMLK SLIDER 12P"
35442,"004556","RO G&S ARTBRD 16Z"
35669,"004616","OR WW HOT 8P 16Z"
36591,"009520","BIM OREJAS SS2P"
36593,"009527","BIM PACHONCITOS SS2P"
36877,"009733","FC WHI RTBRD 8P 160Z"
36878,"009734","FC WHI SWBRD 6P 120Z"
38388,"011169","KRO EVERY BGL 6P18Z"
38393,"011174","JALAPENO POPPER CHE"
38395,"011176","FUDGE VANILLA WAFER"
40074,"012475","SPRTD FLX BR 1P80Z"
40077,"012478","FRHS 12 SB WHET"
40080,"012481","FSB OR OTSN RY1P212Z"
40083,"012484","CHR 12 SB TS6P275Z"
40086,"012487","PR LF  20 CT1P360Z"
40089,"012490","6 SB RL-WGRN6P305Z"
40092,"012493","STO ANC GRN1P176Z"
40095,"012496","CLS 12 DL RL 6P252Z"
40098,"012499","CK 11.5 WHT SB6P360Z"
40101,"012502","8 WH SB RL6P419Z"
40104,"012505","SFT CB-6 SL4P293Z"
40108,"012509","FRN SB RL 8 6P176Z"
40111,"012512","WM FR 8 SB RL6P176Z"
40114,"012515","7 WHE SN RLS5P248Z"
40118,"012519","SLI  CRN PM1P238Z"
40121,"012522","HH 22 FRN BGT1P280Z"
40124,"012525","WM-U FR 16 SB2P168Z"
40127,"012528","WM PTZ 8 SUB 6P198Z"
39891,"012292","APL CIN SCN8P162Z"
39894,"012295","WM MB RY HF0.5P136Z"
39897,"012298","CSTCO CCF WHETDNRL16"
39900,"012301","GB SD SR PV LF1P187Z"
39903,"012304","CRN BG KSHR6P325Z"
39906,"012307","WHE BRN BGT NP1P308Z"
39909,"012310","DLX WW HM RL12P261Z"
39912,"012313","PLN BGL6P325Z"
39915,"012316","LX CHRY TURN6P320Z"
39918,"012319","APB BRI PLN BN6P325Z"
39921,"012322","SBY MN CNT LF1P200Z"
39924,"012325","ALDI SSMPL BGL MXTRY"
39927,"012328","CIN PAVE-RSNS1P187Z"
39930,"012331","WHT MINI BNS12P162Z"
39933,"012334","MT PLN BGL 6PK6P190Z"
39936,"012337","MT SSM SD BG6P190Z"
39939,"012340","MT EV BG 6PK6P190Z"
39942,"012343","ASST ART DNR10P173Z"
39945,"012346","GV GRL LF1P249Z"
39948,"012349","NY CRN BG 6P144Z"
39951,"012352","PREM CIABATTA RL MED"
39954,"012355","WM BLB BG 6P208Z"
39957,"012358","PLN BG T&S6P222Z"
39960,"012361","PMK PCN BL1P267Z"
39963,"012364","TDL JLP BISC14P346Z"
39966,"012367","MP EM CINNRAISIN 12P"
39969,"012370","CDCMP EM PLAIN 12P"
39972,"012373","WH CNT WHT BR1P288Z"
39975,"012376","TDL BK RD BN12P271Z"
39978,"012379","23IN WHE BGT1P301Z"
39981,"012382","PTZ HAM BN-SL4P317Z"
39984,"012385","T&S CB  RL6P144Z"
39987,"012388","SBY OR OT&SF1P310Z"
39990,"012391","TDL RS TEA BC10P423Z"
39993,"012394","PF DOU RETL2P168Z"
39996,"012397","3GRN&OTM BR FR1P80Z"
39999,"012400","TST SUB SN RL6P236Z"
40002,"012403","SPR FLX BR1P160Z"
40005,"012406","DEN FRN SB HG6P299Z"
40008,"012409","LOB PLN MN BG10P159Z"
40011,"012412","PGW CR WHT BGT1P262Z"
40014,"012415","FSA PLN EM6P289Z"
40017,"012418","DL SFT KSR RL12P289Z"
40020,"012421","SUPER SN RL2P272Z"
40023,"012424","BDY BL-PSYL1P120Z"
40026,"012427","GLZD SPLIT BN12P220Z"
40029,"012430","PARISIAN LF1P378Z"
40032,"012433","MSLI BGT2P212Z"
40035,"012436","ST OR MG-SP GR1P176Z"
40038,"012439","WW TRTL12P466Z"
40041,"012442","9GRN&SD SN LF1P312Z"
40044,"012445","MC PTZ RL1P152Z"
40047,"012448","12IN WHT SB RL6P335Z"
40050,"012451","TDL HMST RG WT4P325Z"
40053,"012454","FRN BGT1P375Z"
40056,"012457","ENG TST BR HRT1P396Z"
40059,"012460","TJ SR MN BL1P9Z"
40060,"012461","FS WW SWTHIN 96P144Z"
40063,"012464","WAWA MLTGR EM12P190Z"
40064,"012465","GR HRB D PR PV1P187Z"
40068,"012469","QC 13  WHIT SUBRL"
40071,"012472","8 WHT SB RL6P279Z"
18720,"916079","TK SL EGGPUL 24"
35320,"004503","BIM BRNFRUT FIG BX6P"
35420,"004551","MLA LUXE BX10P"
35421,"004552","MLA LUXE SS2P"
35521,"004569","OR SSML WHI BRD 14Z"
35640,"004603","SPICE TIME GARL PWD"
